Unique_ID,X,Y,NAME,DISTRICT,Hectare,EnvironmentalValue,EnvironmentalComposite,RiverDistance,RoadDistance,RailwayDistance,SpaceValue,RiverQuality,PublicBuilding,EducationBuilding,IndustryBuilding,ResidentBuilding,PerHousehold,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Aged_Working,Population,PopulationDensity,PresonsHectare,HousePrice,HouseSaleRate,EmploymentRate,UnemployRate,AccessToTraffic,Traffic,Transportation,ChildrenObesityRate,IncapacityRate,CrimeRate,DeliberateFires,StudentScore,StudentAbsence,ChildrenInLow,AceessToGreenSpace,WellBeing,LifeExpectancy,PM2_5_Conc,Attribut_1,Attribut_2,OtterRecordYear
909,537735,182159,Bromley South,Tower Hamlets,68.791,0.377,0.77,0.01,0.02,0.05,0,0,0,0,4710.400024,0,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
910,537921,182159,Bromley South,Tower Hamlets,68.791,0.593,0.77,0.26,0,0,0,0,0,0,2902.530078,0,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
911,538108,182159,Lansbury,Tower Hamlets,131.561,1.385,0.62,0.99,0.14,0,0.1,0.55,0,0,1410.946721,39.5951004,2.6,24.75648479,31.19367971,31.39722737,9.541296812,3.434866852,79.788286,180.1118415,77,111,310000,0.064,53.6,15.15,3.4200001,4.9,50,25.9,2.9,104,1.8,323,1.11,39,0.8,7.8400002,78,16.28,1,11,0
912,538294,182159,Lansbury,Tower Hamlets,131.561,1.323,0.62,0.96,0,0,0.4,0.09,0,0,1781.560059,0,2.8,21.24043755,25.10233529,22.5679649,21.36112186,10.01679725,16.50992183,116.7985787,25.2,24,250000,0.01,54.2,15.05,3.4200001,4.5,50,25.9,2.9,104,1.8,323,1.11,39,0.8,7.8400002,78,16.28,1,11,0
913,538480,182159,Canning Town North,Newham,252.085,0.363,0.46,0.17,0.01,0,0,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
914,538666,182159,Canning Town North,Newham,252.085,0.259,0.31,0.06,0.03,0,0.13,0,88.29160309,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
915,538852,182159,Canning Town North,Newham,252.085,0.208,0.31,0,0.09,0,0.16,0,1139.612976,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
916,539038,182159,Canning Town North,Newham,252.085,0.204,0.38,0,0.02,0,0.04,0,2837.77301,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
917,539224,182159,Canning Town North,Newham,252.085,0.564,0.38,0,0.02,0,0.76,0,25.66671944,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
918,539410,182159,Canning Town North,Newham,252.085,0.292,0.62,0,0.06,0,0,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
919,539597,182159,Canning Town North,Newham,252.085,0.215,0.46,0,0.05,0,0,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
920,539783,182159,Canning Town North,Newham,252.085,0.203,0.46,0,0.09,0,0,0,0,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
921,539969,182159,Canning Town North,Newham,252.085,0.286,0.62,0,0.08,0,0,0,0,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
922,540155,182159,Canning Town North,Newham,252.085,0.262,0.62,0,0.16,0,0,0,79.32339764,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
923,540341,182159,Canning Town South,Newham,180.875,0.261,0.54,0,0.03,0,0,0,0,0,0,0,2.6,17.29619496,18.30216502,18.95117797,13.82397571,6.944438501,110.4918174,185.8097696,148.8,163,250000,0.01,54,9.9,3.5799999,4.5,50,27.5,1.6,98,0.9,326,1.78,29,-9.3999996,7.7199998,78,15.88,1,12,0
924,540527,182159,Canning Town South,Newham,180.875,0.2,0.46,0,0.1,0,0,0,0,0,0,0,2.6,17.29619496,18.30216502,18.95117797,13.82397571,6.944438501,110.4918174,185.8097696,148.8,163,250000,0.01,54,9.9,3.5799999,4.5,50,27.5,1.6,98,0.9,326,1.78,29,-9.3999996,7.7199998,78,15.88,1,12,0
925,540713,182159,Canning Town South,Newham,180.875,0.291,0.46,0,0.13,0,0.2,0,0,0,0,0,2.6,17.29619496,18.30216502,18.95117797,13.82397571,6.944438501,110.4918174,185.8097696,148.8,163,250000,0.01,54,9.9,3.5799999,4.5,50,27.5,1.6,98,0.9,326,1.78,29,-9.3999996,7.7199998,78,15.88,1,12,0
926,536339,182213,Mile End,Tower Hamlets,121.498,1.758,0.54,0.97,0.01,0,0.79,0.64,0,0,0,640.9631958,3,17.87454241,79.25038832,15.75132329,8.789139639,5.135227654,126.8236668,253.6242881,151.9,155,420000,0.005,15.9,8.5,5.5,5.9,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
927,536526,182213,Mile End,Tower Hamlets,121.498,0.461,0.69,0.12,0.05,0,0.07,0,203.399704,0,0,0,3,19.73448253,53.45603385,35.19655131,13.93620673,4.475862016,68.74298316,195.5421196,76.2,85,331250,0.01,54.7,8.5,5.5,6,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
928,536712,182213,Mile End,Tower Hamlets,121.498,0.333,0.69,0,0.04,0,0,0,1371.448657,461.8770142,0,785.5304031,2.6,28.44756009,39.86065306,32.30870597,16.58021467,9.596083145,100.7484333,227.5416502,127.3,144,335000,0.031,48.8,10.45,5.5,6.9,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
929,536898,182213,Mile End,Tower Hamlets,121.498,0.628,0.38,0.21,0,0,0.54,0,302.3080139,0,0,0,2.5,22.6371241,49.49671694,33.54516835,16.53800258,4.574341139,80.85714286,207.648496,83.8,103,304500,0.019,59.2,9.1,5.5,5.7,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
930,537084,182213,Mile End,Tower Hamlets,121.498,1.044,0.38,0.86,0.02,0.04,0.36,0,0,0,0,0,2.8,36.51033167,29.25507345,33.23376344,19.97146348,7.801352921,90.35854859,217.1305336,138.8,139,379950,0.015,43.1,12.8,5.5,3,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
931,537270,182213,Bromley South,Tower Hamlets,68.791,0.279,0.46,0.08,0.05,0,0,0,0,0,0,2970.507544,3.2,60.76480898,49.98021502,49.28443476,35.83268316,12.9878981,134.472808,343.322848,209.6,208,327500,0.003,47.4,8.05,2.72,3.1,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
932,537456,182213,Bromley South,Tower Hamlets,68.791,0.496,0.77,0,0.03,0,0.24,0,0,174.2339935,0,1500.34008,3.1,51.52586385,52.64599133,48.91223308,36.09299642,19.66446012,103.4198928,312.2614376,154.5,157,270000,0.002,47.7,9.1,2.72,4.2,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
933,537642,182213,Bromley South,Tower Hamlets,68.791,0.368,0.77,0,0.03,0.04,0,0,964.1747017,0,0,0,3.1,51.52586385,52.64599133,48.91223308,36.09299642,19.66446012,103.4198928,312.2614376,154.5,157,270000,0.002,47.7,9.1,2.72,4.2,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
934,537828,182213,Bromley South,Tower Hamlets,68.791,0.411,0.77,0.04,0.02,0,0,0,297.8220081,0,3728.045284,0,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
935,538015,182213,Bromley South,Tower Hamlets,68.791,0.765,0.77,0.37,0.02,0,0,0.18,640.1459961,0,2262.398041,0,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
936,538201,182213,Lansbury,Tower Hamlets,131.561,1.477,0.62,1,0.01,0,0.19,0.55,184.9519959,0,577.0040283,1681.568985,2.6,24.75648479,31.19367971,31.39722737,9.541296812,3.434866852,79.788286,180.1118415,77,111,310000,0.064,53.6,15.15,3.4200001,4.9,50,25.9,2.9,104,1.8,323,1.11,39,0.8,7.8400002,78,16.28,1,11,0
937,538387,182213,Canning Town North,Newham,252.085,0.726,0.46,0.62,0,0,0,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
938,538573,182213,Canning Town North,Newham,252.085,0.229,0.46,0.01,0.03,0,0,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
939,538759,182213,Canning Town North,Newham,252.085,0.221,0.31,0,0.08,0,0.18,0,3150.747549,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
940,538945,182213,Canning Town North,Newham,252.085,0.219,0.38,0,0.02,0,0.07,0,2040.423046,0,0,0,2.8,11.91989425,12.4266104,12.35422238,9.506960191,3.112684936,19.45623472,68.77660688,27.9,28,243000,0.01,55.3,14.35,4.48,3.7,49.85,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
941,539131,182213,Canning Town North,Newham,252.085,0.23,0.38,0,0.08,0.58,0.36,0,823.1443939,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
942,539317,182213,Canning Town North,Newham,252.085,0.56,0.62,0,0.05,0,0.53,0,7.194220066,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
943,539504,182213,Canning Town North,Newham,252.085,0.289,0.62,0,0.07,0,0,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
944,539690,182213,Canning Town North,Newham,252.085,0.197,0.46,0,0.11,0,0,0,0,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
945,539876,182213,Canning Town North,Newham,252.085,0.289,0.62,0,0.07,0,0,0,0,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
946,540062,182213,Canning Town North,Newham,252.085,0.304,0.62,0,0.02,0,0,0,509.5809879,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
947,540248,182213,Canning Town North,Newham,252.085,0.228,0.54,0,0.14,0,0,0,173.1499939,0,0,0,2.6,12.22148663,11.32431388,11.68318298,8.872041684,5.223539149,93.67878788,143.0033522,133.8,145,235000,0.004,47.4,14.05,4.48,4.7,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
948,540434,182213,Canning Town South,Newham,180.875,0.219,0.54,0,0.17,0,0,0,0,0,0,0,2.6,17.29619496,18.30216502,18.95117797,13.82397571,6.944438501,110.4918174,185.8097696,148.8,163,250000,0.01,54,9.9,3.5799999,4.5,50,27.5,1.6,98,0.9,326,1.78,29,-9.3999996,7.7199998,78,15.88,1,12,0
949,540620,182213,Canning Town South,Newham,180.875,0.212,0.46,0,0.06,0,0,0,0,0,0,0,2.6,17.29619496,18.30216502,18.95117797,13.82397571,6.944438501,110.4918174,185.8097696,148.8,163,250000,0.01,54,9.9,3.5799999,4.5,50,27.5,1.6,98,0.9,326,1.78,29,-9.3999996,7.7199998,78,15.88,1,12,0
950,536433,182266,Mile End,Tower Hamlets,121.498,1.14,0.54,0.42,0.02,0,0.9,0.18,0,0,0,0,3,19.73448253,53.45603385,35.19655131,13.93620673,4.475862016,68.74298316,195.5421196,76.2,85,331250,0.01,54.7,8.5,5.5,6,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
951,536619,182266,Mile End,Tower Hamlets,121.498,0.339,0.69,0,0.02,0,0,0,676.2985992,0,0,1821.575603,2.6,28.44756009,39.86065306,32.30870597,16.58021467,9.596083145,100.7484333,227.5416502,127.3,144,335000,0.031,48.8,10.45,5.5,6.9,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
952,536805,182266,Mile End,Tower Hamlets,121.498,0.725,0.69,0.12,0.02,0,0.58,0,0,0,0,0,2.6,28.44756009,39.86065306,32.30870597,16.58021467,9.596083145,100.7484333,227.5416502,127.3,144,335000,0.031,48.8,10.45,5.5,6.9,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
953,536991,182266,Mile End,Tower Hamlets,121.498,0.962,0.38,0.59,0,0,0.6,0,0,0,0,0,2.5,22.6371241,49.49671694,33.54516835,16.53800258,4.574341139,80.85714286,207.648496,83.8,103,304500,0.019,59.2,9.1,5.5,5.7,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
954,537177,182266,Mile End,Tower Hamlets,121.498,0.634,0.46,0.3,0.03,0.01,0.35,0,0,0,0,502.7830048,3.2,36.88645905,30.33981651,29.91745248,21.7517478,7.884128653,134.472808,261.2524125,209.6,208,327500,0.003,47.4,10.6,5.5,3.1,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
955,537363,182266,Bromley South,Tower Hamlets,68.791,0.229,0.46,0,0.02,0,0.01,0,757.2510071,0,0,1764.92807,3.2,60.76480898,49.98021502,49.28443476,35.83268316,12.9878981,134.472808,343.322848,209.6,208,327500,0.003,47.4,8.05,2.72,3.1,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
956,537549,182266,Bromley South,Tower Hamlets,68.791,0.448,0.77,0,0.04,0,0.15,0,522.9520035,0,0,1535.446631,3.1,51.52586385,52.64599133,48.91223308,36.09299642,19.66446012,103.4198928,312.2614376,154.5,157,270000,0.002,47.7,9.1,2.72,4.2,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
957,537735,182266,Bromley South,Tower Hamlets,68.791,0.391,0.77,0,0.03,0,0.03,0,376.1319885,0,970.4500122,0,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
958,537921,182266,Bromley South,Tower Hamlets,68.791,0.443,0.77,0.08,0.02,0,0,0,1525.235654,0,877.6309814,0,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
959,538108,182266,Bromley South,Tower Hamlets,68.791,0.916,0.62,0.56,0.09,0,0.01,0.36,1001.5114,0,249.7879944,0,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
960,538294,182266,Lansbury,Tower Hamlets,131.561,1.59,0.46,1,0,0,0.67,0.45,0,0,0,541.0360985,2.8,21.24043755,25.10233529,22.5679649,21.36112186,10.01679725,16.50992183,116.7985787,25.2,24,250000,0.01,54.2,15.05,3.4200001,4.5,50,25.9,2.9,104,1.8,323,1.11,39,0.8,7.8400002,78,16.28,1,11,0
961,538480,182266,Canning Town North,Newham,252.085,0.405,0.46,0.23,0.03,0,0,0,6.08536005,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
962,538666,182266,Canning Town North,Newham,252.085,0.23,0.46,0,0,0,0,0,2552.68832,0,0,0,2.8,11.91989425,12.4266104,12.35422238,9.506960191,3.112684936,19.45623472,68.77660688,27.9,28,243000,0.01,55.3,14.35,4.48,3.7,49.85,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
963,538852,182266,Canning Town North,Newham,252.085,0.137,0.31,0,0.06,0,0,0,4679.657654,0,0,0,2.8,11.91989425,12.4266104,12.35422238,9.506960191,3.112684936,19.45623472,68.77660688,27.9,28,243000,0.01,55.3,14.35,4.48,3.7,49.85,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
964,539038,182266,Canning Town North,Newham,252.085,0.19,0.38,0,0,0,0,0,5439.270039,0,0,0,2.8,11.91989425,12.4266104,12.35422238,9.506960191,3.112684936,19.45623472,68.77660688,27.9,28,243000,0.01,55.3,14.35,4.48,3.7,49.85,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
965,539224,182266,Canning Town North,Newham,252.085,0.549,0.38,0,0.02,0,0.73,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
966,539410,182266,Canning Town North,Newham,252.085,0.301,0.62,0,0.03,0,0,0,418.2752037,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
967,539597,182266,Canning Town North,Newham,252.085,0.221,0.46,0,0.03,0,0,0,0,0,0,0,2.8,10.4445367,12.34354337,11.09732024,10.50388066,4.925548556,16.50992183,65.82475135,25.2,24,250000,0.01,54.2,12.8,4.48,4.5,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
968,539783,182266,Canning Town North,Newham,252.085,0.218,0.46,0,0.04,0,0,0,0,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
969,539969,182266,Canning Town North,Newham,252.085,0.289,0.62,0,0.07,0,0,0,0,0,0,0,2.8,11.27936896,12.68107695,11.58599258,10.55661328,3.219548034,100.2130493,149.5356491,128.7,142,250000,0.007,52.5,13.1,4.48,4.2,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
970,540155,182266,Canning Town North,Newham,252.085,0.234,0.54,0,0.12,0,0,0,651.6839905,0,0,0,2.6,12.22148663,11.32431388,11.68318298,8.872041684,5.223539149,93.67878788,143.0033522,133.8,145,235000,0.004,47.4,14.05,4.48,4.7,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
971,540341,182266,Canning Town North,Newham,252.085,0.213,0.54,0,0.19,0,0,0,0,0,0,0,2.6,12.22148663,11.32431388,11.68318298,8.872041684,5.223539149,93.67878788,143.0033522,133.8,145,235000,0.004,47.4,14.05,4.48,4.7,50,29,2.6,91,1.7,326,1.89,31,-1.4,7.4000001,78,15.52,1,11,0
972,540527,182266,Canning Town South,Newham,180.875,0.215,0.46,0,0.05,0,0,0,0,0,0,0,2.6,17.29619496,18.30216502,18.95117797,13.82397571,6.944438501,110.4918174,185.8097696,148.8,163,250000,0.01,54,9.9,3.5799999,4.5,50,27.5,1.6,98,0.9,326,1.78,29,-9.3999996,7.7199998,78,15.88,1,12,0
973,540713,182266,Canning Town South,Newham,180.875,0.295,0.46,0,0.05,0,0.16,0,0,0,0,0,2.6,17.29619496,18.30216502,18.95117797,13.82397571,6.944438501,110.4918174,185.8097696,148.8,163,250000,0.01,54,9.9,3.5799999,4.5,50,27.5,1.6,98,0.9,326,1.78,29,-9.3999996,7.7199998,78,15.88,1,12,0
974,536339,182320,Mile End,Tower Hamlets,121.498,1.829,0.54,0.99,0.01,0,0.9,0.64,0,0,0,0,3,17.87454241,79.25038832,15.75132329,8.789139639,5.135227654,126.8236668,253.6242881,151.9,155,420000,0.005,15.9,8.5,5.5,5.9,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
975,536526,182320,Mile End,Tower Hamlets,121.498,0.471,0.69,0.18,0.06,0,0,0,1430.952972,0,0,605.8310089,2.6,28.44756009,39.86065306,32.30870597,16.58021467,9.596083145,100.7484333,227.5416502,127.3,144,335000,0.031,48.8,10.45,5.5,6.9,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
976,536712,182320,Mile End,Tower Hamlets,121.498,0.392,0.69,0.01,0.07,0,0.12,0,561.0361419,0,0,1830.763996,2.6,28.44756009,39.86065306,32.30870597,16.58021467,9.596083145,100.7484333,227.5416502,127.3,144,335000,0.031,48.8,10.45,5.5,6.9,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
977,536898,182320,Mile End,Tower Hamlets,121.498,0.842,0.38,0.44,0,0,0.6,0,0,0,0,0,2.5,22.6371241,49.49671694,33.54516835,16.53800258,4.574341139,80.85714286,207.648496,83.8,103,304500,0.019,59.2,9.1,5.5,5.7,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
978,537084,182320,Mile End,Tower Hamlets,121.498,0.799,0.31,0.43,0,0,0.6,0,55.63970184,0,0,0,2.5,22.6371241,49.49671694,33.54516835,16.53800258,4.574341139,80.85714286,207.648496,83.8,103,304500,0.019,59.2,9.1,5.5,5.7,50,23.7,1.6,80,0.9,342,1.04,32,-1,8.04,78,15.81,1,13,0
979,537270,182320,Bromley South,Tower Hamlets,68.791,0.428,0.46,0.04,0.03,0,0.35,0,0,0,0,1578.457141,3.2,60.76480898,49.98021502,49.28443476,35.83268316,12.9878981,134.472808,343.322848,209.6,208,327500,0.003,47.4,8.05,2.72,3.1,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
980,537456,182320,Bromley South,Tower Hamlets,68.791,0.446,0.77,0,0.03,0,0.14,0,0,0,0,2230.181229,3.1,51.52586385,52.64599133,48.91223308,36.09299642,19.66446012,103.4198928,312.2614376,154.5,157,270000,0.002,47.7,9.1,2.72,4.2,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
981,537642,182320,Bromley South,Tower Hamlets,68.791,0.375,0.77,0,0.04,0.04,0.02,0,167.3772011,0,0,1391.235287,3.1,51.52586385,52.64599133,48.91223308,36.09299642,19.66446012,103.4198928,312.2614376,154.5,157,270000,0.002,47.7,9.1,2.72,4.2,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
982,537828,182320,Bromley South,Tower Hamlets,68.791,0.41,0.77,0,0.05,0,0.08,0,907.7319946,0,1016.950012,1186.48999,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
983,538015,182320,Bromley South,Tower Hamlets,68.791,0.491,0.77,0.14,0.02,0,0,0,2511.020065,0,0,0.804615021,2.6,51.55271838,64.95748483,65.38135096,19.86872497,7.152740989,79.788286,288.7013061,77,111,310000,0.064,53.6,7.45,2.72,4.9,50,16.5,1.3,71,0.6,364,0.9,13,6,7.6999998,82,14.62,2,19,0
984,538201,182320,Lansbury,Tower Hamlets,131.561,1.449,0.62,0.88,0,0,0.32,0.55,2623.492586,0,0,0,2.6,24.75648479,31.19367971,31.39722737,9.541296812,3.434866852,79.788286,180.1118415,77,111,310000,0.064,53.6,15.15,3.4200001,4.9,50,25.9,2.9,104,1.8,323,1.11,39,0.8,7.8400002,78,16.28,1,11,0
